filename,brightness,contrast,blur_score,noise_level,activity,width,height
031646878.jpg,116.22697843481654,43.0363652395793,54.51922446967979,0.0,1950.2419350117095,854,480
031647453.jpg,101.78710286458333,47.97018931409969,293.57040590658175,1.0,14216.38484375,640,480
031650214.jpg,106.29277018229166,60.9115970465476,641.8842160921628,2.0,23397.74439453125,640,480
031653773.jpg,116.10777452256944,45.88139830938199,151.4713378893429,1.0,5854.987612847222,1280,720
031655080.jpg,110.20799153645834,45.68925215782426,90.75350791563689,0.0,2803.1305837673613,1280,720
031659635.jpg,126.15963324652778,41.24638456215072,54.56537276644768,0.0,2116.1963780381943,1280,720
031660243.jpg,125.3518967013889,64.94396985037817,78.83167100682672,0.0,4588.505017361111,1280,720
031668436.jpg,151.58091905381946,65.71657355477643,270.75568367634406,0.0,10387.582578125,1280,720
031671712.jpg,132.17980372299382,58.763820301176345,101.62661671777741,0.0,4152.460622106481,1920,1080
031676168.jpg,126.06017361111111,58.631689689284535,34.78588168071111,0.0,2214.817825520833,1280,720
031690414.jpg,41.72563705632716,48.31969974895648,13.768766814756454,0.0,1059.6044907407406,1920,1080
031691301.jpg,132.98083284543324,75.48555419731491,223.5629073630899,0.0,7157.922238485558,854,480
031692201.jpg,184.27332573784722,71.67969126034362,152.39710433360793,0.0,5665.332782118056,1280,720
031694262.jpg,107.17223958333334,73.2250455319855,390.15222402995425,1.0,11094.023274739584,640,480
031694529.jpg,113.28998372395833,64.80653258532847,552.3876789757895,0.0,18304.92591362847,1280,720
031694659.jpg,97.557041015625,65.99643403181938,193.71362623539204,0.0,4953.212144097222,1280,720
031707377.jpg,50.0639703896605,65.61564468660492,39.55243923573901,0.0,2279.3345717592592,1920,1080
031708242.jpg,146.62956705729167,91.99631656678888,456.49289936133357,0.0,12828.2219140625,1280,720
031708879.jpg,77.88180073302469,66.76659584402931,437.3644490269056,0.0,11502.665764853395,1920,1080
031725522.jpg,94.01703559027777,47.92321418741186,12.850137751401501,0.0,457.05727430555555,1280,720
031725917.jpg,115.57335286458333,61.010906118203174,323.0544162301478,1.0,9244.192489149305,1280,720
031740533.jpg,128.29548285590278,48.29111909196594,190.87808187705025,0.0,6616.412838541667,1280,720
031754970.jpg,128.56225911458333,60.170752776478274,50.30773762994344,0.0,2742.9450520833334,640,480
031755814.jpg,75.39232747395833,68.2965938578345,219.7531106119685,1.0,10001.453723958333,1280,720
031758680.jpg,123.34818989071039,67.20985616668709,485.20650462192503,0.0,9131.71781323185,854,480
031778541.jpg,121.71428168402778,74.80156630763268,55.07464689545691,0.0,4055.5312608506943,1280,720
031793933.jpg,132.7318283420139,61.768526896049835,869.3379954256113,4.0,15444.115078125,1280,720
031797605.jpg,223.6667158564815,50.67473776972103,38.34358726682144,0.0,1865.5087519290123,1920,1080
031800347.jpg,89.36848653395785,49.76968785230132,246.26917503961255,1.0,8508.273350897736,854,480
031800642.jpg,50.131481119791665,44.94815941222439,14.220928645833332,0.0,943.8385894097222,1280,720
031800970.jpg,77.64275499131945,47.95968013608419,27.847820321512824,0.0,2196.5680772569444,1280,720
031803961.jpg,111.88942660108025,61.78480846447463,24.92758940361869,0.0,941.2452469135802,1920,1080
031813253.jpg,130.93929796006944,55.258433902005216,57.998444301886614,0.0,3006.7307161458334,1280,720
031817521.jpg,114.44625651041666,61.58738733136839,384.8908936518339,1.0,13597.759329427083,1280,720
031827655.jpg,79.99580078125,52.18325034415875,352.889859259277,1.0,6596.786197916666,640,480
031832521.jpg,140.60859885620914,78.46075710418874,3282.452579336056,5.0,40402.26474673203,720,408
031849631.jpg,121.5806573109568,69.72537447909505,42.95836461121152,0.0,2863.547242476852,1920,1080
031856310.jpg,98.40535807291667,33.8910104183465,122.42708562824463,0.0,3009.3483723958334,640,480
031869726.jpg,136.524384765625,60.334773682892404,34.04972873111301,0.0,2607.1892513020834,1280,720
031870390.jpg,70.89133138020833,66.60523357588939,598.7483563651933,1.0,6812.522994791667,640,480
031875250.jpg,92.93069986979167,26.306226220929997,106.22722527951369,0.0,3883.1853342013887,1280,720
031879836.jpg,92.50714626736111,50.92933795094763,93.02612396012294,1.0,3847.5227126736113,1280,720
031881732.jpg,118.50368055555556,60.56614122248489,231.90806421915687,1.0,5278.8994140625,1280,720
031885181.jpg,118.60995177469135,54.44333120245778,34.732972333983,0.0,1463.6364795524692,1920,1080
031886682.jpg,155.87232060185184,37.9755476127706,198.97795848516773,1.0,6377.469791666666,720,480
031892572.jpg,119.0018537808642,58.070826626872694,206.57701563642726,1.0,6311.323364197531,1920,1080
031897563.jpg,142.59114583333334,61.034848838053044,107.45126292424877,1.0,5009.808391203704,1920,1080
031902727.jpg,103.63419415509259,91.49655314436228,56.114978012197966,0.0,2771.413579282407,1920,1080
031909534.jpg,112.22493272569444,68.13542633242673,465.53028199598043,0.0,7971.404255642361,1280,720
031910047.jpg,138.97604817708333,48.1651773496442,751.6253197318078,4.0,25268.299420572916,640,480
031913952.jpg,137.39375542534722,51.30347325805884,84.7509754909892,0.0,4677.091163194445,1280,720
031920394.jpg,140.87604118441357,49.53631973266943,39.83016684185179,0.0,2296.812621527778,1920,1080
031921104.jpg,100.81768988715278,92.64241148650494,147.9199617795297,0.0,9008.083936631945,1280,720
031922530.jpg,102.44866271219136,39.774809759594,91.7464721738943,1.0,4331.84357349537,1920,1080
031930032.jpg,121.15341362847222,66.0180808423932,1048.9780031437335,3.0,14559.272044270834,1280,720
031931364.jpg,236.54494550540124,51.8320897433467,34.667830821925,0.0,1478.9888850308641,1920,1080
031931688.jpg,103.61900065104167,56.05444850248701,375.1068995028071,1.0,13362.748209635416,640,480
031937167.jpg,175.53755497685185,48.62771383856514,270.0467293558756,0.0,6862.0677806712965,1920,1080
031938412.jpg,166.8583279079861,64.75449834545451,153.1631343366412,0.0,4342.892443576389,1280,720
031942210.jpg,64.81491536458333,47.63750466227809,86.06978793969684,0.0,4229.026334635417,640,480
031954906.jpg,87.93965856481482,64.706634284048,52.44307216429958,0.0,4395.505653935185,960,720
031958943.jpg,142.61089735243056,54.26464530018603,882.0029560889724,4.0,24658.029952256944,1280,720
031961813.jpg,85.541337890625,83.33359554093109,117.84763181466944,0.0,6752.352552083334,1280,720
031964803.jpg,53.15249565972222,58.19012693471232,36.840241037962166,0.0,2407.7634678819445,1280,720
031965206.jpg,49.52364872685185,55.371322249857755,34.240424864539115,0.0,1866.6270891203703,1920,1080
031966947.jpg,111.46255208333334,82.36251986421192,141.58435910363727,0.0,5358.084700520833,640,480
031969569.jpg,92.90617496220318,25.68915757355162,77.98648590632259,0.0,2468.5536764197273,854,474
031972085.jpg,125.42064670138889,46.164130034462055,56.99059296737485,0.0,2211.069340277778,1280,720
031974840.jpg,88.35123697916667,57.99325530809854,550.361017547565,1.0,14932.90720703125,640,480
031977729.jpg,95.99943793402778,34.75771927447555,240.13637458021245,1.0,9201.905227864583,1280,720
031982029.jpg,99.61637044270833,80.7864819363316,303.09539410882536,0.0,10410.216692708333,640,480
031983592.jpg,82.31080078125,67.84671029745566,591.136799862321,1.0,19726.899453125,640,480
031985304.jpg,108.94435763888889,68.80415139034639,280.7681883444032,1.0,6797.827580295139,1280,720
031991364.jpg,113.59710744598766,24.615734946360817,20.613937123127922,0.0,938.267282021605,1920,1080
032000489.jpg,169.12656684027777,69.79513892744188,205.19892941395318,0.0,4380.092165798611,1280,720
032001099.jpg,120.65504557291666,63.198747226305734,320.56097015117007,0.0,8598.024075520834,640,480
032001611.jpg,74.20527391975308,40.42613638300186,15.665950520766135,0.0,851.9952546296296,1920,1080
032004960.jpg,103.764228515625,61.61567554083969,204.15006169610552,0.0,4041.7420963541667,640,480
032005956.jpg,92.95020941840278,48.479909483677396,988.0050509059582,4.0,25956.24197048611,1280,720
032009311.jpg,138.24029265873017,62.79819129461189,551.7204013034058,0.0,4994.404920634921,840,480
032018117.jpg,95.93369068287036,49.16041168592106,567.2504228894876,3.0,18716.272140239198,1920,1080
032023004.jpg,98.82693962191358,21.792682305607297,1.846870177435646,0.0,71.52075617283951,1920,1080
032029874.jpg,112.64208236882716,74.56978508039893,3582.968705350871,0.0,5183.76704378858,1920,1080
032036197.jpg,152.10428497942388,77.60903602937289,214.80532407374994,0.0,4502.044783950617,1080,720
032040129.jpg,125.41934244791666,38.45215636903522,53.10623907453748,0.0,2327.5129991319445,1280,720
032048964.jpg,103.64262683256173,91.74149473218866,81.10334567757975,0.0,5803.096672453704,1920,1080
032053617.jpg,119.37441514756945,54.12968155327929,3598.6171892570173,6.0,22046.259906684027,1280,720
032056322.jpg,112.84110677083333,55.9543607649914,180.12573656887,0.0,8200.895766059028,1280,720
032056759.jpg,112.69767650462963,51.18615072878672,1333.480376139304,4.0,37028.54973668981,960,720
032059391.jpg,103.31834260343481,48.09089822209678,141.14469885974498,0.0,3622.381869633099,854,480
032061991.jpg,184.30032009548611,46.69172727294281,43.39984334572567,0.0,2582.151017795139,1280,720
032066275.jpg,112.61659866898148,58.5840531560178,121.27284318681303,1.0,8175.646165123457,1920,1080
032066473.jpg,135.658681640625,58.963296502653634,605.1706109576755,2.0,14931.390833333333,640,480
032070409.jpg,87.37903754340277,54.405773571792956,227.26605999738902,1.0,7762.502020399305,1280,720
032071216.jpg,121.20421983506944,66.65263339433474,353.9071907290696,2.0,13342.281315104166,1280,720
032073358.jpg,115.13487798996914,61.163386140453746,944.3041714333814,1.0,14325.368755787036,1920,1080
032076441.jpg,124.14939344618055,61.12236911694466,76.8001004032453,0.0,3039.0247916666667,1280,720
032078006.jpg,142.53295572916667,43.09007116413631,934.3883326388885,5.0,28062.037858072916,640,480
032085454.jpg,186.22708960262347,64.556555948573,85.14722308603483,0.0,4116.338511766975,1920,1080
032086505.jpg,97.58988606770833,59.53743531887311,45.468721569442735,1.0,3510.1500130208333,640,480
032093544.jpg,209.00449701003086,63.614889622226336,77.5564473710053,0.0,3129.573555169753,1920,1080
032099705.jpg,167.74165628581395,72.58148706079672,311.2578077253574,0.0,8896.274273755544,854,470
032101981.jpg,149.89092592592593,53.698907977801575,80.7644072851676,1.0,4418.784551504629,1920,1080
032112203.jpg,87.39270126028806,61.6956692984203,72.40382944077695,1.0,4138.528515946502,1440,1080
032116215.jpg,127.05194986979167,50.49850715654032,232.90395983707646,1.0,9277.607063802083,640,480
032117926.jpg,111.35823025173612,59.157147626590074,99.98770069122196,0.0,4579.702506510416,1280,720
032125517.jpg,77.73674587673611,82.38042723386178,204.35689126306113,0.0,6493.469952256944,1280,720
032135231.jpg,184.94015950520833,35.94335940844757,63.669140344615116,0.0,2051.14001953125,1280,720
032136996.jpg,102.70635091145833,75.78797438399066,285.50494299760993,0.0,7496.480305989583,1280,720
032143575.jpg,117.53671223958334,47.31566562365346,281.50688444111086,1.0,6890.755852864583,640,480
032146248.jpg,88.30903163580247,56.76579494315498,176.98706307427452,1.0,7022.6500250771605,1920,1080
032148869.jpg,172.45396809895834,55.862441195844866,7.020343964187011,0.0,259.1183572048611,1280,720
032149570.jpg,142.68931098090277,68.65373147139388,65.52934534886558,0.0,1644.6197113715277,1280,720
032158394.jpg,157.0976099537037,72.58707380679037,62.0331081085161,0.0,2569.6510204475308,1920,1080
032166247.jpg,128.30048719618057,55.76323058802578,96.67299585059715,0.0,7530.764982638889,1280,720
032166999.jpg,102.07936740451389,67.16301725823544,323.7436244691343,1.0,11326.033873697917,1280,720
032168405.jpg,105.79227213541667,67.98505406433685,266.84844181983726,0.0,9798.02447265625,1280,720
032168637.jpg,107.27528537326388,51.15470684518084,219.33126563031112,2.0,12442.701549479167,1280,720
032173652.jpg,102.62731143904321,63.78499442976782,53.26558207896157,0.0,3318.6192332175924,1920,1080
032173703.jpg,136.5967361111111,76.72697178012709,31.219329406568743,0.0,1568.657248263889,1280,720
032177057.jpg,16.40925564236111,18.59162140737883,60.86940463993281,0.0,1759.2316059027778,1280,720
032179691.jpg,113.16233181423611,53.25102111033689,72.18210832382839,0.0,4561.0337131076385,1280,720
032182751.jpg,211.10459635416666,57.497011880104594,130.60794051378033,0.0,2392.434038628472,1280,720
032184664.jpg,164.8507538056206,52.18461522168174,598.8412445513957,1.0,8272.529742388759,854,480
032186186.jpg,70.45655164930555,61.471081413035556,32.00005208333334,0.0,1384.7762673611112,1280,720
032187965.jpg,135.30676432291668,31.786258745604933,19.10411419541629,0.0,1040.8303515625,1280,720
032191076.jpg,107.06032503858025,54.749262689261926,92.28236829199136,0.0,5569.655767746914,1920,1080
032199390.jpg,156.10341471354167,65.13353744868549,201.45479041068825,0.0,6447.283040364583,1280,720
032206754.jpg,141.46996744791667,44.08026452819534,10.429054888943096,0.0,548.2480815972223,1280,720
032207917.jpg,11.255432942708333,30.291706862816778,168.85741839700276,0.0,4002.833528645833,640,480
032208058.jpg,104.18325376157408,54.650646954291425,219.71647025918963,0.0,7859.044014274691,1920,1080
032211260.jpg,127.27543960244648,73.22483241747084,170.04929506734237,0.0,7130.35872833843,654,480
032219345.jpg,146.0909787326389,86.58758947344354,408.08791574690053,1.0,22724.704952256943,1280,720
032232183.jpg,171.33725477430556,45.40880728649991,31.085533841432177,0.0,1639.5826519097222,1280,720
032233331.jpg,80.56408275462962,68.87877253563903,312.6033098264342,1.0,14549.001516203703,960,720
032233846.jpg,157.12303927951388,41.56974009108322,101.5154500500667,0.0,3755.4515559895835,1280,720
032235384.jpg,90.115771484375,51.33251796863138,132.01387737829424,1.0,4442.00171875,640,480
032235509.jpg,110.58181206597222,65.92131371839292,81.29399614596781,0.0,5602.049756944444,1280,720
032255924.jpg,129.4795206404321,83.46130611374093,35.4316919672262,0.0,1665.413069058642,1920,1080
032261206.jpg,115.81418402777778,72.76192367874962,25.027154650493745,0.0,1798.4814467592594,1920,1080
032268371.jpg,140.96570264274692,69.18391758253544,186.57520134829088,0.0,7607.76227816358,1920,1080
032280979.jpg,58.69916775173611,50.55289032515848,427.78225688185387,1.0,11895.017706163195,1280,720
032281450.jpg,108.00752495659722,58.709938716502805,191.59577135770817,0.0,6477.9858203125,1280,720
032283778.jpg,129.93578342013888,57.76922843378677,62.84216654068626,0.0,2228.231011284722,1280,720
032285994.jpg,93.35329427083333,74.65840599357816,156.349929674689,0.0,4095.7008463541665,640,480
032290107.jpg,117.0495240162037,76.015684200173,205.5763877953237,1.0,11261.70349054784,1920,1080
032295647.jpg,130.37166666666667,54.81894312504775,291.0190385308159,2.0,10066.309869791667,640,480
032297873.jpg,128.1050786072531,60.72904831049544,81.7056099958615,0.0,5034.986650270062,1920,1080
032302735.jpg,106.51541032396565,55.46097692598957,429.07956608876987,1.0,16107.488104996097,854,480
032304358.jpg,126.26674696180555,60.429485749657744,250.91844016002003,0.0,8909.415099826389,1280,720
032308875.jpg,52.03328125,70.62732973458012,147.0932825444886,0.0,6225.377796103395,1920,1080
032314522.jpg,91.4913035300926,36.63152549244733,120.86261361829133,0.0,3811.5912471064817,1920,1080
032318978.jpg,73.36034071180555,72.32504139580392,695.4456635244677,0.0,21661.043385416666,1280,720
032319407.jpg,138.78176866319444,60.5094825026614,34.840099630651345,0.0,2690.563081597222,1280,720
032320293.jpg,52.26167052469136,45.58520674795827,143.44352917518054,0.0,3890.2615663580245,1920,1080
032324678.jpg,102.42562174479167,57.14216721357998,170.87104720637942,0.0,5273.792217881944,1280,720
032332310.jpg,104.47807484567902,63.668305389012794,62.43206390817065,0.0,3782.2433121141976,1920,1080
032337156.jpg,94.403720703125,76.9945898724054,681.5427752939436,1.0,15201.366197916666,640,480
032346733.jpg,166.61408203125,63.47021875902053,350.29625914675375,1.0,10684.222827690972,1280,720
032352461.jpg,104.27138454861111,50.15411940084974,29.31204427053193,0.0,1280.813967013889,1280,720
032353041.jpg,94.63189995659722,62.443224927774324,80.26086222728094,0.0,4088.8411805555556,1280,720
032354736.jpg,123.99582304526749,48.847535256756245,181.44197016079863,1.0,3966.490735596708,810,480
032357760.jpg,73.15853949652778,65.06165621946393,58.40098403362577,0.0,2490.419066840278,1280,720
032360947.jpg,110.09640950520833,64.6170603208176,157.88999712116458,0.0,5202.652864583333,640,480
032361022.jpg,153.99120876736112,70.35636275978986,160.45292003181243,0.0,7562.4980685763885,1280,720
032366278.jpg,73.91154947916667,67.77352380812103,322.28938310364146,0.0,11447.114752604166,1280,720
032367924.jpg,105.28410915798611,55.876838861723876,299.85467275537087,1.0,11563.636278211805,1280,720
032372423.jpg,95.71003472222222,70.99571603186537,171.86122468335066,0.0,7699.280390625,1280,720
032381853.jpg,185.97738522376542,51.83188977081454,150.80031230391512,0.0,3968.824526427469,1920,1080
032384963.jpg,119.64564127604167,62.81405216427131,337.5278186887,1.0,15268.158444010416,640,480
032389555.jpg,130.98652083333334,88.9612407736017,269.5424323880087,0.0,11401.911034722223,600,480
032393557.jpg,86.66071940104166,60.871466968430376,212.80873356015127,0.0,7629.837094184028,1280,720
032393912.jpg,144.4837924382716,50.054497948734046,71.32103949474069,0.0,2078.4858352623455,1920,1080
032397611.jpg,136.6843674045139,57.123222885806626,16.36499981722891,0.0,1223.2850477430557,1280,720
032415440.jpg,115.46305989583334,60.85046874829344,51.28210736456507,1.0,3599.3437586805558,1280,720
032431366.jpg,73.80563416280864,68.85144972218441,28.025121539453625,0.0,2398.859483024691,1920,1080
032432938.jpg,77.69987630208334,53.88713070347548,119.68793609513179,0.0,4055.757654079861,1280,720
032433375.jpg,95.90421223958333,50.372761444438275,480.7331539192094,1.0,8420.344635416666,640,480
032443823.jpg,100.91339650848765,69.96257774173367,156.30560565071033,1.0,5505.903204089506,1920,1080
032445065.jpg,123.0678727816358,30.4917182463532,63.81795975832329,0.0,3500.9139130015433,1920,1080
032450665.jpg,113.06658311631945,88.68364272294241,610.0659040153173,1.0,15361.485598958334,1280,720
032451180.jpg,95.54213425925926,54.24752684822269,439.5514351625459,2.0,12780.322143518519,1200,720
032455191.jpg,208.89761863425926,71.59636473190847,14.24674912621188,0.0,762.3367496141975,1920,1080
032456428.jpg,119.74476888020833,58.95699600294956,264.54223343060823,0.0,9167.947903645834,1280,720
032457634.jpg,137.71580512152778,66.36827611454801,34.56147216252458,0.0,1920.97599609375,1280,720
032457866.jpg,103.71874240451389,41.47185744478042,61.88636714040502,0.0,3072.8494184027777,1280,720
032458583.jpg,61.291876929012346,35.87238261502407,37.938641447001274,0.0,2112.7601543209876,1920,1080
032461724.jpg,91.30169704861112,63.877696495202606,450.86020809427407,1.0,8598.751731770833,1280,720
032462472.jpg,122.52306809413581,57.75137281651178,196.56506702787624,0.0,5140.374487847223,1920,1080
032466888.jpg,135.49081488715277,36.35472480839483,326.1669109882768,0.0,5930.346282552084,1280,720
032467593.jpg,107.88127278645834,62.62322681970571,337.3158620316671,1.0,11119.460750868055,1280,720
032475061.jpg,92.92997569444445,58.441572936489955,235.89982203395064,0.0,5285.432222222223,600,480
032479287.jpg,91.47648763020834,53.933683845608485,1134.163131460815,5.0,27137.471927083334,640,480
032479450.jpg,106.24447265625,60.09876796272704,349.3811034145485,1.0,7397.2614127604165,1280,720
032479892.jpg,117.74640950520833,49.805692853350315,720.0052147417598,0.0,13282.842821180555,1280,720
032482411.jpg,98.46236869929545,22.66840006771644,19.08227595555494,0.0,446.5890374410814,854,474
032487487.jpg,89.77277452256945,69.17769524497805,262.95177646042504,0.0,11858.956006944445,1280,720
032488661.jpg,99.47140842013889,59.9089248248322,461.8878836071709,2.0,12442.878511284722,1280,720
032498741.jpg,153.598310546875,59.43490878188822,36.82291433251936,0.0,1424.9687196180555,1280,720
032505152.jpg,134.72771484375,38.406312880048944,153.49863703816726,0.0,3259.6159114583334,1280,720
032510402.jpg,78.251748046875,39.20917103974553,37.50503570759031,0.0,1757.2381380208333,640,480
032513293.jpg,106.10391927083333,70.99535923130732,496.0354974269864,1.0,12664.055277777778,1280,720
032514745.jpg,78.99079861111112,65.57039419602376,511.0749801938611,0.0,15654.929845920138,1280,720
032518332.jpg,137.18422200520834,62.62203589240843,275.53371391292154,1.0,6745.58,640,480
032519006.jpg,73.718720703125,57.943438092892436,186.53359432422846,0.0,4378.969778645834,640,480
032521120.jpg,97.57828233506945,42.84488037350281,574.8476529523956,1.0,13457.013157552083,1280,720
032523823.jpg,145.5395949074074,75.3018947369028,49.75623259734127,0.0,2581.3659606481483,1440,1080
032529062.jpg,112.28694299768519,68.51945768497953,101.95543404700628,0.0,6433.27090470679,1920,1080
032529513.jpg,117.87129204892966,40.91848006672257,78.89354198777635,0.0,2165.7684760448524,654,480
032532783.jpg,128.61748553240741,53.70769023841332,88.40439621225555,1.0,3389.2085513117286,1920,1080
032533033.jpg,120.15665473090277,73.07005935764428,286.50481433331413,0.0,5154.662677951389,1280,720
032539042.jpg,155.08838541666665,82.61535773339862,742.0393621995138,0.0,14557.581171875,1280,720
032539970.jpg,109.92747853239656,48.465209855718456,135.1467798232779,0.0,5940.709377439501,854,480
032541828.jpg,86.62666449652778,61.59610949757512,473.8813863344252,1.0,12929.731421440973,1280,720
032546899.jpg,72.09109375,61.15080916098572,235.47019818114174,0.0,7871.634231770833,640,480
032550334.jpg,149.34314012490242,53.11394505241638,289.6837578435127,0.0,7218.868549960968,854,480
032551798.jpg,123.41278211805556,68.68734426660203,144.27038350694446,1.0,5692.986508246528,1280,720
032558113.jpg,129.2301919367284,62.52566069443537,1581.413162726254,3.0,21816.836251929013,1920,1080
032561451.jpg,129.15420669367285,73.63416062546703,28.885172233977137,0.0,2408.000623070988,1920,1080
032564478.jpg,120.95342447916667,64.03315038047046,283.974960729811,0.0,6930.678209635416,1280,720
032564649.jpg,118.77015516493056,45.05063056566406,65.54517505756897,0.0,2952.6801953125,1280,720
032566673.jpg,135.3003621720679,35.67208386928307,85.57276121629047,0.0,2641.0412577160496,1920,1080
032576812.jpg,136.51262369791667,58.86652774998851,248.66961901472934,1.0,6614.841822916666,640,480
032581788.jpg,139.61794704861111,36.389239158225855,75.07985460046366,1.0,3023.8954014756946,1280,720
032583559.jpg,99.75419379340278,77.98687384887447,829.1860714822975,1.0,27629.719190538195,1280,720
032589014.jpg,115.66111219618055,53.771725582444475,160.93159069755924,0.0,5487.296677517361,1280,720
032595154.jpg,150.35138020833332,82.6323656276613,105.64866503385858,0.0,2373.8699197048613,1280,720
032597904.jpg,85.8778553022362,59.64444928672309,33.62806602581353,0.0,1394.6387862508734,1272,720
032599792.jpg,134.1639491705247,51.957125856671425,76.78487445858072,0.0,5035.104932484568,1920,1080
032602345.jpg,114.23042860243055,77.88618906271509,82.54009658266706,1.0,3106.9648741319443,1280,720
032607050.jpg,92.17431857638888,62.76465448496678,100.99988439911264,0.0,3832.152944878472,1280,720
032613233.jpg,55.44352756076389,79.2669811871458,497.18515550389714,0.0,12092.904652777777,1280,720
032614972.jpg,107.93880497685186,56.570630702358805,415.5359319524485,3.0,17236.865393518518,720,480
032617025.jpg,114.56743272569445,60.52298471618843,116.05981622033642,0.0,5032.494331597222,1280,720
032618506.jpg,124.95573206018518,60.17352698617545,647.5060399816255,1.0,14250.47113425926,960,720
032622051.jpg,82.34782009548611,47.741568651448475,163.22058861267536,0.0,5683.746514756945,1280,720
032625392.jpg,106.12732494212963,63.989540087549116,77.63501639472116,0.0,6213.813603395061,1920,1080
032637421.jpg,89.43281587577161,35.12502692638037,167.0114384596837,0.0,4744.634166666667,1920,1080
032644944.jpg,87.87719232253086,52.822400537284075,76.15256904533439,0.0,4824.40102816358,1920,1080
032645077.jpg,109.2011680169753,70.89951320285047,182.22864293472057,0.0,7960.860586419753,1920,1080
032646131.jpg,113.56787434895833,75.00879479869423,143.3605747877333,0.0,5704.432217881945,1280,720
032649433.jpg,82.22891276041666,68.01710665830228,636.4300525062456,1.0,21824.1707421875,640,480
032662191.jpg,102.84053927951389,54.384325896574296,1051.5877588480212,3.0,26912.499809027777,1280,720
032663925.jpg,122.88801106770833,61.67521212903394,174.7986297480159,1.0,6449.93224609375,640,480
032667810.jpg,104.7359375,61.920442947320645,293.0249441278905,1.0,11201.217737268518,720,480
032672368.jpg,113.20689561631944,67.94834138985856,103.97282730328482,0.0,5374.991651475694,1280,720
032673889.jpg,129.3369520897044,61.03868790562518,126.86839950636374,0.0,3763.30503312946,654,480
032674254.jpg,121.08297501929012,62.88024054599548,92.4710015389818,0.0,3577.1489130015434,1920,1080
032675568.jpg,105.65901801215277,27.3078958534967,25.147946047742867,0.0,1420.76171875,1280,720
032675605.jpg,135.27266276041667,71.16871785796664,57.218299977954814,0.0,3165.6359635416666,1280,720
032679471.jpg,65.30494410879106,36.836415753338926,160.21946046718105,0.0,4905.643358982938,854,476
032682031.jpg,84.3539809992284,40.13831746779949,48.07480267223259,0.0,3339.015825617284,1920,1080
032687879.jpg,120.0174397183642,46.811187647089994,158.17437380939208,0.0,7149.533387345679,1920,1080
032693162.jpg,10.61701171875,28.45563089006156,182.3563811040796,0.0,3418.2853081597223,1280,720
032694102.jpg,128.4495562065972,53.71709363880454,725.0069956610362,2.0,14167.217233072917,1280,720
032694210.jpg,140.30592339409722,60.12804789196817,204.1099317247178,1.0,10055.683914930556,1280,720
032695842.jpg,148.06311873070987,61.30961806974821,45.76659047044089,0.0,2687.9751080246915,1920,1080
032697762.jpg,113.9925668423107,58.08121602577808,219.00380019883826,1.0,8969.055181498828,854,480
032700677.jpg,150.70432725694445,69.95810675261765,50.06066010286143,0.0,3122.2889737654323,1920,1080
032703316.jpg,162.52913401253917,53.72459473678202,397.08118788719844,0.0,8455.0246669279,638,480
032709151.jpg,151.55117394179894,46.68122080598017,183.15401703382423,0.0,4428.008373015873,630,480
032709967.jpg,84.22026258680556,55.38596177103523,149.8893000618251,1.0,6086.387263454861,1280,720
032717824.jpg,94.67565863715278,34.84147833199915,458.3904978723584,1.0,14556.382612847223,1280,720
032719161.jpg,140.486591796875,84.10317137701455,303.545907923888,0.0,10912.8459375,1280,720
032720002.jpg,101.51013671875,69.6860218554525,634.3635278821581,2.0,15933.247473958334,1280,720
032722118.jpg,58.70407335069444,59.70476589195681,354.70103099530536,1.0,16238.425783420138,1280,720
032725737.jpg,76.30800238715278,42.46622385104026,148.2392122759395,0.0,5877.459694010417,1280,720
032729364.jpg,104.90267505787037,42.413846259610565,56.037814380227914,0.0,2692.9947511574073,1920,1080
032734554.jpg,132.1212968384075,90.06431928522196,344.321267340425,0.0,11496.816451990633,854,480
032737668.jpg,121.93984809027778,50.51068688294238,77.11526628583273,0.0,3450.082599826389,1280,720
032747639.jpg,103.99324074074075,49.85821117602924,129.24605319552742,0.0,5593.592664930556,1920,1080
032749735.jpg,92.75087334857723,90.10233353074119,160.01017680528025,0.0,10151.526518038618,656,480
032754727.jpg,122.77200906635802,50.92599995415076,107.67716452566185,0.0,5874.263827160494,1920,1080
032755176.jpg,90.39297526041666,61.62021242356487,43.173611481973865,0.0,2412.841306423611,1280,720
032756629.jpg,166.73420331790123,39.64479497727857,24.331906366291232,0.0,864.1699006558642,1920,1080
032765503.jpg,77.59335611979166,59.764574327361615,368.00007418208656,0.0,13509.626028645833,640,480
032772696.jpg,169.07876953125,58.61841836097422,312.5613971428473,0.0,7087.5815603298615,1280,720
032778607.jpg,84.38868706597222,62.77368069424431,310.66770342414645,0.0,7840.290160590278,1280,720
032783820.jpg,130.00333658854166,60.74894413109188,423.3048674293612,1.0,9226.532905815971,1280,720
032784284.jpg,107.54678819444445,84.77936298999809,262.6166388423167,0.0,7678.828133680556,1280,720
032788399.jpg,109.6848263888889,60.08201270122595,24.05700952212018,0.0,2081.699155815972,1280,720
032788872.jpg,200.15870225694445,56.293719855689616,159.01400397489573,0.0,4138.868522135416,1280,720
032807922.jpg,111.10959008487654,73.47759458439259,255.53360769978437,0.0,8916.726260609568,1920,1080
032810348.jpg,123.95126844618055,42.10572465905067,68.88771040170454,0.0,2129.9113302951387,1280,720
